activityid subid variable value
548 2 2 tGravityAccmeanX 0.790717418541667
549 3 2 tGravityAccmeanX 0.861831345531915
550 4 2 tGravityAccmeanX 0.940477273043478
551 5 2 tGravityAccmeanX 0.896928566851852
552 6 2 tGravityAccmeanX -0.509754238125
553 1 3 tGravityAccmeanX 0.936506743275862
554 2 3 tGravityAccmeanX 0.883533436101695
555 3 3 tGravityAccmeanX 0.939057787755102
556 4 3 tGravityAccmeanX 0.901098984615385
557 5 3 tGravityAccmeanX 0.93503077852459
558 6 3 tGravityAccmeanX -0.241758478064516
559 1 4 tGravityAccmeanX 0.963999696833333
560 2 4 tGravityAccmeanX 0.946264314423077
561 3 4 tGravityAccmeanX 0.947731858666667
562 4 4 tGravityAccmeanX 0.8693030064
563 5 4 tGravityAccmeanX 0.95619779125
564 6 4 tGravityAccmeanX -0.420664662222222
565 1 5 tGravityAccmeanX 0.972624959821429
566 2 5 tGravityAccmeanX 0.936821834893617
567 3 5 tGravityAccmeanX 0.956649352553192
568 4 5 tGravityAccmeanX 0.880731443863636
569 5 5 tGravityAccmeanX 0.960188699107143
570 6 5 tGravityAccmeanX -0.483470597692308
571 1 6 tGravityAccmeanX 0.958067455087719
572 2 6 tGravityAccmeanX 0.913632241568627
573 3 6 tGravityAccmeanX 0.928531455208333
574 4 6 tGravityAccmeanX 0.933692934909091
575 5 6 tGravityAccmeanX 0.945139003859649
576 6 6 tGravityAccmeanX -0.47670987877193
577 1 7 tGravityAccmeanX 0.932566472280702
578 2 7 tGravityAccmeanX 0.81874656
579 3 7 tGravityAccmeanX 0.930623632765957
580 4 7 tGravityAccmeanX 0.969147824375
581 5 7 tGravityAccmeanX 0.958728687924528
582 6 7 tGravityAccmeanX -0.502814250576923
583 1 8 tGravityAccmeanX 0.913586347916667
584 2 8 tGravityAccmeanX 0.860368718780488
585 3 8 tGravityAccmeanX 0.914023498421053
586 4 8 tGravityAccmeanX 0.832453878043478
587 5 8 tGravityAccmeanX 0.957669921111111
588 6 8 tGravityAccmeanX -0.405930036111111
589 1 9 tGravityAccmeanX 0.951867079615385
590 2 9 tGravityAccmeanX 0.902647777755102
591 3 9 tGravityAccmeanX 0.938417773333333
592 4 9 tGravityAccmeanX 0.9163245106
593 5 9 tGravityAccmeanX 0.961323502222222
594 6 9 tGravityAccmeanX -0.5802528348
595 1 10 tGravityAccmeanX 0.963092149811321
596 2 10 tGravityAccmeanX 0.931861027446809
597 3 10 tGravityAccmeanX 0.939807421052632
598 4 10 tGravityAccmeanX 0.791887198148148
599 5 10 tGravityAccmeanX 0.954008785454545
600 6 10 tGravityAccmeanX -0.453069737586207
601 1 11 tGravityAccmeanX 0.946468451355932
602 2 11 tGravityAccmeanX 0.892626155555556
603 3 11 tGravityAccmeanX 0.941746406521739
604 4 11 tGravityAccmeanX 0.871963798301887
605 5 11 tGravityAccmeanX 0.956464535957447
606 6 11 tGravityAccmeanX -0.134832031403509
607 1 12 tGravityAccmeanX 0.9668735148
608 2 12 tGravityAccmeanX 0.938371473269231
609 3 12 tGravityAccmeanX 0.949861980652174
610 4 12 tGravityAccmeanX 0.926228975490196
611 5 12 tGravityAccmeanX 0.957317821803279
612 6 12 tGravityAccmeanX -0.3785920653
613 1 13 tGravityAccmeanX 0.910855709298246
614 2 13 tGravityAccmeanX 0.847634313454545
615 3 13 tGravityAccmeanX 0.941875619787234
616 4 13 tGravityAccmeanX 0.92557651244898
617 5 13 tGravityAccmeanX 0.942695296842105
618 6 13 tGravityAccmeanX -0.156852206467742
619 1 14 tGravityAccmeanX 0.802973961525424
620 2 14 tGravityAccmeanX 0.688256122222222
621 3 14 tGravityAccmeanX 0.81629643
622 4 14 tGravityAccmeanX 0.939038759814815
623 5 14 tGravityAccmeanX 0.875319569
624 6 14 tGravityAccmeanX -0.145483631627451
625 1 15 tGravityAccmeanX 0.951524391481481
626 2 15 tGravityAccmeanX 0.918544812291667
627 3 15 tGravityAccmeanX 0.932302200476191
628 4 15 tGravityAccmeanX 0.89036426220339
629 5 15 tGravityAccmeanX 0.965528899622642
630 6 15 tGravityAccmeanX -0.1719930545
631 1 16 tGravityAccmeanX 0.925981326078431
632 2 16 tGravityAccmeanX 0.826874282745098
633 3 16 tGravityAccmeanX 0.917818427021277
634 4 16 tGravityAccmeanX 0.942457377971014
635 5 16 tGravityAccmeanX 0.941587749358974
636 6 16 tGravityAccmeanX -0.206783742242857
637 1 17 tGravityAccmeanX 0.92811236852459
638 2 17 tGravityAccmeanX 0.853530565833333
639 3 17 tGravityAccmeanX 0.928817578043478
640 4 17 tGravityAccmeanX 0.94488374765625
641 5 17 tGravityAccmeanX 0.904678547435897
642 6 17 tGravityAccmeanX -0.19913309
643 1 18 tGravityAccmeanX 0.92386524875
644 2 18 tGravityAccmeanX 0.883330258448276
645 3 18 tGravityAccmeanX 0.932277478363636
646 4 18 tGravityAccmeanX 0.909816469298246
647 5 18 tGravityAccmeanX 0.947573239863014
648 6 18 tGravityAccmeanX -0.220600509076923
649 1 19 tGravityAccmeanX 0.935222559230769
650 2 19 tGravityAccmeanX 0.8294283725
651 3 19 tGravityAccmeanX 0.881940855128205
652 4 19 tGravityAccmeanX 0.581371509041096
653 5 19 tGravityAccmeanX 0.944045837534247
654 6 19 tGravityAccmeanX -0.680043155060241
655 1 20 tGravityAccmeanX 0.899965205686274
656 2 20 tGravityAccmeanX 0.777095717058824
657 3 20 tGravityAccmeanX 0.91972663
658 4 20 tGravityAccmeanX 0.924454522424242
659 5 20 tGravityAccmeanX 0.911231752465753
660 6 20 tGravityAccmeanX -0.472431415573529
661 1 21 tGravityAccmeanX 0.862524800961538
662 2 21 tGravityAccmeanX 0.781177210851064
663 3 21 tGravityAccmeanX 0.872683205555556
664 4 21 tGravityAccmeanX 0.940031368
665 5 21 tGravityAccmeanX 0.881213341910112
666 6 21 tGravityAccmeanX -0.174349174822222
667 1 22 tGravityAccmeanX 0.936096410434783
668 2 22 tGravityAccmeanX 0.889454382857143
669 3 22 tGravityAccmeanX 0.921820641944444
670 4 22 tGravityAccmeanX 0.839305928709677
671 5 22 tGravityAccmeanX 0.954064297619048
672 6 22 tGravityAccmeanX -0.418494577083333
673 1 23 tGravityAccmeanX 0.939809688644068
674 2 23 tGravityAccmeanX 0.843438810196078
675 3 23 tGravityAccmeanX 0.923711401296296
676 4 23 tGravityAccmeanX 0.936509242941176
677 5 23 tGravityAccmeanX 0.919857125882353
678 6 23 tGravityAccmeanX -0.391564962777778
679 1 24 tGravityAccmeanX 0.95970108137931
680 2 24 tGravityAccmeanX 0.906369500508475
681 3 24 tGravityAccmeanX 0.950883416727273
682 4 24 tGravityAccmeanX 0.919637604411765
683 5 24 tGravityAccmeanX 0.96644228
684 6 24 tGravityAccmeanX -0.359292534027778
685 1 25 tGravityAccmeanX 0.937483114459459
686 2 25 tGravityAccmeanX 0.927693239538462
687 3 25 tGravityAccmeanX 0.929627532241379
688 4 25 tGravityAccmeanX 0.865686078153846
689 5 25 tGravityAccmeanX 0.929794733108108
690 6 25 tGravityAccmeanX -0.461102531369863
691 1 26 tGravityAccmeanX 0.960647754576271
692 2 26 tGravityAccmeanX 0.942095257090909
693 3 26 tGravityAccmeanX 0.9467972718
694 4 26 tGravityAccmeanX 0.782955611794872
695 5 26 tGravityAccmeanX 0.965460891621622
696 6 26 tGravityAccmeanX -0.621309715263158
697 1 27 tGravityAccmeanX 0.944759287368421
698 2 27 tGravityAccmeanX 0.868000278627451
699 3 27 tGravityAccmeanX 0.931380178636364
700 4 27 tGravityAccmeanX 0.839464714
701 5 27 tGravityAccmeanX 0.965351492
702 6 27 tGravityAccmeanX -0.530434604864865
703 1 28 tGravityAccmeanX 0.942930275555556
704 2 28 tGravityAccmeanX 0.854508231764706
705 3 28 tGravityAccmeanX 0.929291680434783
706 4 28 tGravityAccmeanX 0.907331309166667
707 5 28 tGravityAccmeanX 0.948514848481013
708 6 28 tGravityAccmeanX -0.490334541875
709 1 29 tGravityAccmeanX 0.96237438509434
710 2 29 tGravityAccmeanX 0.929258953877551
711 3 29 tGravityAccmeanX 0.948486215
712 4 29 tGravityAccmeanX 0.891563755166667
713 5 29 tGravityAccmeanX 0.974508732
714 6 29 tGravityAccmeanX -0.346789842753623
715 1 30 tGravityAccmeanX 0.965217551076923
716 2 30 tGravityAccmeanX 0.93182983
717 3 30 tGravityAccmeanX 0.958000491451613
718 4 30 tGravityAccmeanX 0.825473836935484
719 5 30 tGravityAccmeanX 0.968556705084746
720 6 30 tGravityAccmeanX -0.344737755285714
721 1 1 tGravityAccmeanY -0.282165021263158
722 2 1 tGravityAccmeanY -0.362153364339623
723 3 1 tGravityAccmeanY -0.266610338979592
724 4 1 tGravityAccmeanY 0.204411592680851
725 5 1 tGravityAccmeanY -0.272983832264151
726 6 1 tGravityAccmeanY 0.70554977346
727 1 2 tGravityAccmeanY -0.34660709
728 2 2 tGravityAccmeanY -0.416214890416667
729 3 2 tGravityAccmeanY -0.325780100638298
730 4 2 tGravityAccmeanY -0.105630024498783
731 5 2 tGravityAccmeanY -0.370062696851852
732 6 2 tGravityAccmeanY 0.752536639375
733 1 3 tGravityAccmeanY -0.261986357931034
734 2 3 tGravityAccmeanY -0.382851153728814
735 3 3 tGravityAccmeanY -0.228829214285714
736 4 3 tGravityAccmeanY 0.127303379245962
737 5 3 tGravityAccmeanY -0.301735130327869
738 6 3 tGravityAccmeanY 0.837032099677419
739 1 4 tGravityAccmeanY -0.0858540265666667
740 2 4 tGravityAccmeanY -0.232944304615385
741 3 4 tGravityAccmeanY -0.0620852772955556
742 4 4 tGravityAccmeanY 0.211622539936894
743 5 4 tGravityAccmeanY -0.0759009061071429
744 6 4 tGravityAccmeanY 0.915165104259259
745 1 5 tGravityAccmeanY -0.100440285303571
746 2 5 tGravityAccmeanY -0.265942569148936
747 3 5 tGravityAccmeanY -0.0607578318319149
748 4 5 tGravityAccmeanY 0.168445524
749 5 5 tGravityAccmeanY -0.03871012665
750 6 5 tGravityAccmeanY 0.954890346153846
751 1 6 tGravityAccmeanY -0.214694852280702
752 2 6 tGravityAccmeanY -0.340732608823529
753 3 6 tGravityAccmeanY -0.214046334375
754 4 6 tGravityAccmeanY 0.0682628663363636
755 5 6 tGravityAccmeanY -0.230251036140351
756 6 6 tGravityAccmeanY 0.956593814210526
757 1 7 tGravityAccmeanY -0.159097003684211
758 2 7 tGravityAccmeanY -0.240950944117647
759 3 7 tGravityAccmeanY -0.12987167306383
760 4 7 tGravityAccmeanY 0.00608846646041667
761 5 7 tGravityAccmeanY -0.117607048924528
762 6 7 tGravityAccmeanY 0.393444278076923
763 1 8 tGravityAccmeanY -0.217102194583333
764 2 8 tGravityAccmeanY -0.291341491707317
765 3 8 tGravityAccmeanY -0.187610243421053
766 4 8 tGravityAccmeanY 0.240095117065217
767 5 8 tGravityAccmeanY -0.0904603488214815
768 6 8 tGravityAccmeanY 0.589922434814815
769 1 9 tGravityAccmeanY -0.0314341738730769
770 2 9 tGravityAccmeanY -0.0377947824285714
771 3 9 tGravityAccmeanY -0.0352304645104762
772 4 9 tGravityAccmeanY -0.0414258228938
773 5 9 tGravityAccmeanY -0.010383816474
774 6 9 tGravityAccmeanY -0.1191541962
775 1 10 tGravityAccmeanY -0.0838277013962264
776 2 10 tGravityAccmeanY -0.0565670278723404
777 3 10 tGravityAccmeanY -0.0646160768947368
778 4 10 tGravityAccmeanY -0.041260775
779 5 10 tGravityAccmeanY -0.0431597830454545
780 6 10 tGravityAccmeanY -0.139297681034483
781 1 11 tGravityAccmeanY -0.212045870169492
782 2 11 tGravityAccmeanY -0.343576924814815
783 3 11 tGravityAccmeanY -0.200321942608696
784 4 11 tGravityAccmeanY 0.213716305739623
785 5 11 tGravityAccmeanY -0.173082704680851
786 6 11 tGravityAccmeanY 0.943017941403509
787 1 12 tGravityAccmeanY -0.1559834498
788 2 12 tGravityAccmeanY -0.259144202692308
789 3 12 tGravityAccmeanY -0.178702175434783
790 4 12 tGravityAccmeanY 0.0830509010823529
791 5 12 tGravityAccmeanY -0.21886535557377
792 6 12 tGravityAccmeanY 0.8033788345
793 1 13 tGravityAccmeanY -0.283658580877193
794 2 13 tGravityAccmeanY -0.357404501636364
795 3 13 tGravityAccmeanY -0.211555112553191
796 4 13 tGravityAccmeanY 0.101769752489796
797 5 13 tGravityAccmeanY -0.239943146315789
798 6 13 tGravityAccmeanY 0.656400944354839
799 1 14 tGravityAccmeanY -0.270314822881356
800 2 14 tGravityAccmeanY -0.322680364814815
801 3 14 tGravityAccmeanY -0.264254674666667
802 4 14 tGravityAccmeanY -0.0364533962277778
803 5 14 tGravityAccmeanY -0.226692231166667
804 6 14 tGravityAccmeanY 0.48539692745098
805 1 15 tGravityAccmeanY -0.233918282592593
806 2 15 tGravityAccmeanY -0.3149610125
807 3 15 tGravityAccmeanY -0.167462317142857
808 4 15 tGravityAccmeanY 0.210849305016949
809 5 15 tGravityAccmeanY -0.164713175490566
810 6 15 tGravityAccmeanY 0.899242553055556
811 1 16 tGravityAccmeanY -0.0668246472745098
812 2 16 tGravityAccmeanY -0.0805926025490196
813 3 16 tGravityAccmeanY -0.0584832676382979
814 4 16 tGravityAccmeanY -0.086588253942029
815 5 16 tGravityAccmeanY -0.0578867045
816 6 16 tGravityAccmeanY -0.0199270225714286
817 1 17 tGravityAccmeanY -0.179927382704918
818 2 17 tGravityAccmeanY -0.284153753333333
819 3 17 tGravityAccmeanY -0.151077057652174
820 4 17 tGravityAccmeanY -0.002814673171875
821 5 17 tGravityAccmeanY -0.257486817948718
822 6 17 tGravityAccmeanY 0.658792072253521
823 1 18 tGravityAccmeanY -0.254317085892857
824 2 18 tGravityAccmeanY -0.316619946206897
825 3 18 tGravityAccmeanY -0.225809125454545
826 4 18 tGravityAccmeanY 0.12988647622807
827 5 18 tGravityAccmeanY -0.204206320958904
828 6 18 tGravityAccmeanY 0.719755403692308
829 1 19 tGravityAccmeanY -0.2233381
830 2 19 tGravityAccmeanY -0.3871007085
831 3 19 tGravityAccmeanY -0.215018042307692
832 4 19 tGravityAccmeanY 0.360343534657534
833 5 19 tGravityAccmeanY -0.223897807808219
834 6 19 tGravityAccmeanY 0.725646622771084
835 1 20 tGravityAccmeanY -0.344443913137255
836 2 20 tGravityAccmeanY -0.479894842941176
837 3 20 tGravityAccmeanY -0.277419718666667
838 4 20 tGravityAccmeanY 0.0733385412878788
839 5 20 tGravityAccmeanY -0.305938716712329
840 6 20 tGravityAccmeanY 0.864882956617647
841 1 21 tGravityAccmeanY -0.370984549423077
842 2 21 tGravityAccmeanY -0.432309617446809
843 3 21 tGravityAccmeanY -0.356673289555556
844 4 21 tGravityAccmeanY 0.0215206708823529
845 5 21 tGravityAccmeanY -0.346155558876404
846 6 21 tGravityAccmeanY 0.599992678
847 1 22 tGravityAccmeanY -0.259644937173913
848 2 22 tGravityAccmeanY -0.33682691
849 3 22 tGravityAccmeanY -0.222215179444444
850 4 22 tGravityAccmeanY 0.208553884
851 5 22 tGravityAccmeanY -0.226418773650794
852 6 22 tGravityAccmeanY 0.632484075694444
853 1 23 tGravityAccmeanY -0.16176137
854 2 23 tGravityAccmeanY -0.214481808235294
855 3 23 tGravityAccmeanY -0.110028841648148
856 4 23 tGravityAccmeanY 0.1217510625
857 5 23 tGravityAccmeanY -0.117401359697059
858 6 23 tGravityAccmeanY 0.438434067361111
859 1 24 tGravityAccmeanY -0.115116241810345
860 2 24 tGravityAccmeanY -0.237498409152542
861 3 24 tGravityAccmeanY -0.128326710927273
862 4 24 tGravityAccmeanY 0.182254651955882
863 5 24 tGravityAccmeanY -0.145201300942029
864 6 24 tGravityAccmeanY 0.738430699305556
865 1 25 tGravityAccmeanY -0.127315870743243
866 2 25 tGravityAccmeanY -0.217641282461538
867 3 25 tGravityAccmeanY -0.0724270175862069
868 4 25 tGravityAccmeanY 0.208287142261538
869 5 25 tGravityAccmeanY -0.159316786486486
870 6 25 tGravityAccmeanY 0.620658919917808
871 1 26 tGravityAccmeanY -0.133922185084746
872 2 26 tGravityAccmeanY -0.246169656181818
873 3 26 tGravityAccmeanY -0.0799003729
874 4 26 tGravityAccmeanY 0.223105562025641
875 5 26 tGravityAccmeanY -0.140315421824324
876 6 26 tGravityAccmeanY 0.803015011578947
877 1 27 tGravityAccmeanY -0.187497034561404
878 2 27 tGravityAccmeanY -0.229278659607843
879 3 27 tGravityAccmeanY -0.166938774772727
880 4 27 tGravityAccmeanY 0.212947021371429
881 5 27 tGravityAccmeanY -0.188504847375
882 6 27 tGravityAccmeanY 0.567879494054054
883 1 28 tGravityAccmeanY -0.229316151481481
884 2 28 tGravityAccmeanY -0.333223996666667
885 3 28 tGravityAccmeanY -0.235897105217391
886 4 28 tGravityAccmeanY -0.112596728361111
887 5 28 tGravityAccmeanY -0.247656166582278
888 6 28 tGravityAccmeanY 0.1440732745
889 1 29 tGravityAccmeanY -0.127318078679245
890 2 29 tGravityAccmeanY -0.227120125306122
891 3 29 tGravityAccmeanY -0.0760962952291667
892 4 29 tGravityAccmeanY 0.1556594569
893 5 29 tGravityAccmeanY -0.05848715356
894 6 29 tGravityAccmeanY 0.807535373478261
895 1 30 tGravityAccmeanY -0.157673823846154
896 2 30 tGravityAccmeanY -0.226647292153846
897 3 30 tGravityAccmeanY -0.126710371903226
898 4 30 tGravityAccmeanY 0.114588392624871
899 5 30 tGravityAccmeanY -0.100296804186441
900 6 30 tGravityAccmeanY 0.732661247714286
901 1 1 tGravityAccmeanZ -0.068102864
902 2 1 tGravityAccmeanZ -0.075402939754717
903 3 1 tGravityAccmeanZ -0.0621199585938775
904 4 1 tGravityAccmeanZ 0.332043702765957
905 5 1 tGravityAccmeanZ 0.0134905823226415
906 6 1 tGravityAccmeanZ 0.4458177198
907 1 2 tGravityAccmeanZ 0.0847270871186441
908 2 2 tGravityAccmeanZ -0.195888238891667
909 3 2 tGravityAccmeanZ -0.0438890162723404
910 4 2 tGravityAccmeanZ 0.19872676876087
911 5 2 tGravityAccmeanZ 0.129747161222222
912 6 2 tGravityAccmeanZ 0.646834879583333
913 1 3 tGravityAccmeanZ -0.138107866258621
914 2 3 tGravityAccmeanZ -0.162943955254237
915 3 3 tGravityAccmeanZ -0.102352758040816
916 4 3 tGravityAccmeanZ 0.139020582461538
917 5 3 tGravityAccmeanZ 0.024763106752459
918 6 3 tGravityAccmeanZ 0.48870318516129
919 1 4 tGravityAccmeanZ 0.127764112666667
920 2 4 tGravityAccmeanZ 0.0841675382884615
921 3 4 tGravityAccmeanZ 0.148714808888889
922 4 4 tGravityAccmeanZ 0.11012048108
923 5 4 tGravityAccmeanZ 0.166893825946429
924 6 4 tGravityAccmeanZ 0.341531310555556
925 1 5 tGravityAccmeanZ 0.00247623628392857
926 2 5 tGravityAccmeanZ -0.0232035364248936
927 3 5 tGravityAccmeanZ 0.0216777910246191
928 4 5 tGravityAccmeanZ 0.143006857611364
929 5 5 tGravityAccmeanZ 0.138638436607143
930 6 5 tGravityAccmeanZ 0.263644691923077
931 1 6 tGravityAccmeanZ 0.0331888826842105
932 2 6 tGravityAccmeanZ -0.0184608964392157
933 3 6 tGravityAccmeanZ -0.00307981704708333
934 4 6 tGravityAccmeanZ 0.0695219657167273
935 5 6 tGravityAccmeanZ 0.0139193473596491
936 6 6 tGravityAccmeanZ 0.175867709021053
937 1 7 tGravityAccmeanZ -0.160846924029807
938 2 7 tGravityAccmeanZ -0.403599709607843
939 3 7 tGravityAccmeanZ -0.154935538544681
940 4 7 tGravityAccmeanZ 0.0649636250354167
941 5 7 tGravityAccmeanZ -0.0516573721320755
942 6 7 tGravityAccmeanZ 0.907537823461538
943 1 8 tGravityAccmeanZ -0.186267836962021
944 2 8 tGravityAccmeanZ -0.192306960631707
945 3 8 tGravityAccmeanZ -0.141817934963684
946 4 8 tGravityAccmeanZ 0.263895185521739
947 5 8 tGravityAccmeanZ -0.0979392024814815
948 6 8 tGravityAccmeanZ 0.719831539259259
949 1 9 tGravityAccmeanZ -0.115856121080385
950 2 9 tGravityAccmeanZ -0.266009866857143
951 3 9 tGravityAccmeanZ -0.082276174942619
952 4 9 tGravityAccmeanZ 0.085263099144
953 5 9 tGravityAccmeanZ 0.00914769235555555
954 6 9 tGravityAccmeanZ 0.9578730416
955 1 10 tGravityAccmeanZ 0.0549276242264151
956 2 10 tGravityAccmeanZ 0.0227527702016383
957 3 10 tGravityAccmeanZ 0.0418715409263158
958 4 10 tGravityAccmeanZ 0.20253457287037
959 5 10 tGravityAccmeanZ 0.0346980210431818
960 6 10 tGravityAccmeanZ -0.031121624137931
961 1 11 tGravityAccmeanZ 0.134053215101695
962 2 11 tGravityAccmeanZ 0.146633747092593
963 3 11 tGravityAccmeanZ 0.132371684891304
964 4 11 tGravityAccmeanZ 0.188531695981132
965 5 11 tGravityAccmeanZ 0.127198423404255
966 6 11 tGravityAccmeanZ 0.112620189964912
967 1 12 tGravityAccmeanZ -0.03608428788
968 2 12 tGravityAccmeanZ -0.0702503820961538
969 3 12 tGravityAccmeanZ -0.0561050624630435
970 4 12 tGravityAccmeanZ 0.0885640696078431
971 5 12 tGravityAccmeanZ -0.0395382767304918
972 6 12 tGravityAccmeanZ 0.2750431984
973 1 13 tGravityAccmeanZ -0.131299718666667
974 2 13 tGravityAccmeanZ -0.207507170584727
975 3 13 tGravityAccmeanZ -0.0950820341687234
976 4 13 tGravityAccmeanZ 0.0757773858163265
977 5 13 tGravityAccmeanZ -0.0524856614035088
978 6 13 tGravityAccmeanZ 0.598884988709677
979 1 14 tGravityAccmeanZ -0.422495268474576
980 2 14 tGravityAccmeanZ -0.49508872037037
981 3 14 tGravityAccmeanZ -0.392555882222222
982 4 14 tGravityAccmeanZ -0.0945970534814815
983 5 14 tGravityAccmeanZ -0.338174888666667
984 6 14 tGravityAccmeanZ 0.83656291
985 1 15 tGravityAccmeanZ 0.0757356734814815
986 2 15 tGravityAccmeanZ 0.0811803405
987 3 15 tGravityAccmeanZ 0.0788822410992857
988 4 15 tGravityAccmeanZ 0.00281565980440678
989 5 15 tGravityAccmeanZ 0.0645975994528302
990 6 15 tGravityAccmeanZ -0.0369192905555556
991 1 16 tGravityAccmeanZ -0.217351194313725
992 2 16 tGravityAccmeanZ -0.379059698039216
993 3 16 tGravityAccmeanZ -0.225382496382979
994 4 16 tGravityAccmeanZ 0.0892682200463768
995 5 16 tGravityAccmeanZ -0.166737468166667
996 6 16 tGravityAccmeanZ 0.893884468571429
997 1 17 tGravityAccmeanZ -0.190265949622951
998 2 17 tGravityAccmeanZ -0.298171464166667
999 3 17 tGravityAccmeanZ -0.160962985956522
1000 4 17 tGravityAccmeanZ -0.135803881679687
1001 5 17 tGravityAccmeanZ -0.202687757012821
1002 6 17 tGravityAccmeanZ 0.722657502112676
1003 1 18 tGravityAccmeanZ -0.0609313415892857
1004 2 18 tGravityAccmeanZ -0.106112549189655
1005 3 18 tGravityAccmeanZ -0.0493636733454545
1006 4 18 tGravityAccmeanZ 0.161877417894737
1007 5 18 tGravityAccmeanZ -0.0485767106575342
1008 6 18 tGravityAccmeanZ 0.605495317692308
1009 1 19 tGravityAccmeanZ -0.0898428797307692
1010 2 19 tGravityAccmeanZ -0.2210087627
1011 3 19 tGravityAccmeanZ -0.126146868942821
1012 4 19 tGravityAccmeanZ 0.489126594657534
1013 5 19 tGravityAccmeanZ 0.130643717849315
1014 6 19 tGravityAccmeanZ 0.68762385253012
1015 1 20 tGravityAccmeanZ -0.035130214
1016 2 20 tGravityAccmeanZ -0.130117634791765
1017 3 20 tGravityAccmeanZ -0.0282591579777778
1018 4 20 tGravityAccmeanZ 0.151679135228788
1019 5 20 tGravityAccmeanZ 0.0708655286023288
1020 6 20 tGravityAccmeanZ 0.477573305
1021 1 21 tGravityAccmeanZ -0.220947960192308
1022 2 21 tGravityAccmeanZ -0.309735038510638
1023 3 21 tGravityAccmeanZ -0.187870253333333
1024 4 21 tGravityAccmeanZ -0.0567766060705882
1025 5 21 tGravityAccmeanZ -0.207685689775281
1026 6 21 tGravityAccmeanZ 0.788251027111111
1027 1 22 tGravityAccmeanZ 0.0233780056086957
1028 2 22 tGravityAccmeanZ -0.0957978990316667
1029 3 22 tGravityAccmeanZ 0.0412987957222222
1030 4 22 tGravityAccmeanZ 0.315551492322581
1031 5 22 tGravityAccmeanZ 0.0323824977714286
1032 6 22 tGravityAccmeanZ 0.771903907083333
1033 1 23 tGravityAccmeanZ -0.160763360338983
1034 2 23 tGravityAccmeanZ -0.35593445
1035 3 23 tGravityAccmeanZ -0.153671532259259
1036 4 23 tGravityAccmeanZ 0.0630111556279412
1037 5 23 tGravityAccmeanZ -0.223631180906765
1038 6 23 tGravityAccmeanZ 0.918782825277778
1039 1 24 tGravityAccmeanZ -0.140910029827586
1040 2 24 tGravityAccmeanZ -0.227134869152542
1041 3 24 tGravityAccmeanZ -0.140123155018182
1042 4 24 tGravityAccmeanZ 0.109559621020588
1043 5 24 tGravityAccmeanZ -0.0530585403536232
1044 6 24 tGravityAccmeanZ 0.683839909722222
1045 1 25 tGravityAccmeanZ 0.188416273486486
1046 2 25 tGravityAccmeanZ 0.108230986684615
1047 3 25 tGravityAccmeanZ 0.21879595837931
1048 4 25 tGravityAccmeanZ 0.167140956385077
1049 5 25 tGravityAccmeanZ 0.201182106486486
1050 6 25 tGravityAccmeanZ 0.526353818315068
1051 1 26 tGravityAccmeanZ 0.108738699508475
1052 2 26 tGravityAccmeanZ -0.00199310572363636
1053 3 26 tGravityAccmeanZ 0.1539063202
1054 4 26 tGravityAccmeanZ 0.314387627435897
1055 5 26 tGravityAccmeanZ 0.0884142682297297
1056 6 26 tGravityAccmeanZ 0.614523405921053
1057 1 27 tGravityAccmeanZ -0.126210937305263
1058 2 27 tGravityAccmeanZ -0.294642640196078
1059 3 27 tGravityAccmeanZ -0.140047614122727
1060 4 27 tGravityAccmeanZ 0.276417431042857
1061 5 27 tGravityAccmeanZ -0.00557416876082625
1062 6 27 tGravityAccmeanZ 0.84539238027027
